concello;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng;
Foz;93143;63161;ES1120013.0311;UA631;53.97223699;UA600;5897.208281;93214;ES1120013.0311;1;S;6510;6510;;Prados de sega de baixa altitude;5897.208281;
Foz;93144;63161;ES1120013.0311;UA631;53.97223699;UA600;5897.208281;93213;ES1120013.0311;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;5897.208281;
Foz;93145;63161;ES1120013.0311;UA631;53.97223699;UA600;5897.208281;93212;ES1120013.0311;1;S;8310;8310;;Covas non explotadas polo turismo;5897.208281;
Foz;93146;63161;ES1120013.0311;UA631;53.97223699;UA600;5897.208281;93211;ES1120013.0311;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;5897.208281;
Foz;93160;63166;ES1120013.0321;UA220;1.23577706;UA200;3446.527167;93229;ES1120013.0321;2;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;3446.527167;
Foz;93161;63166;ES1120013.0321;UA220;1.23577706;UA200;3446.527167;93230;ES1120013.0321;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;3446.527167;
Foz;93162;63166;ES1120013.0321;UA220;1.23577706;UA200;3446.527167;93228;ES1120013.0321;5;P;3260;3260;;Ríos dos pisos basal a montano;3446.527167;
Foz;93224;62849;ES1120013.0343;UA631;0.593571697;UA600;413.83184;93292;ES1120013.0343;1;S;4030;4030;;Queirogais secos europeos;413.83184;
Foz;93225;62849;ES1120013.0343;UA631;0.593571697;UA600;413.83184;93293;ES1120013.0343;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;413.83184;
Foz;93226;62849;ES1120013.0343;UA631;0.593571697;UA600;413.83184;93294;ES1120013.0343;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;413.83184;
Foz;93342;63159;ES1120013.0385;UA220;3.390286426;UA200;8239.06968;93410;ES1120013.0385;5;P;3260;3260;;Ríos dos pisos basal a montano;8239.06968;
Foz;93343;63159;ES1120013.0385;UA220;3.390286426;UA200;8239.06968;93411;ES1120013.0385;1;V;3270;3270;;Ríos de ribeiras lamacentas (Chenopodion rubri p.p. e de Bidention p.p.);8239.06968;
Foz;93344;63159;ES1120013.0385;UA220;3.390286426;UA200;8239.06968;93412;ES1120013.0385;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;8239.06968;
Foz;93345;63159;ES1120013.0385;UA220;3.390286426;UA200;8239.06968;93413;ES1120013.0385;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;8239.06968;
Guitiriz;77743;48439;ES1120003.4882;UA260;1.547080794;UA200;2534.01814;77811;ES1120003.4882;5;P;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;2534.01814;
Guitiriz;77744;48439;ES1120003.4882;UA260;1.547080794;UA200;2534.01814;77812;ES1120003.4882;1;V;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;2534.01814;
Guitiriz;77745;48440;ES1120003.4883;UA260;1.059942892;UA200;2272.347673;77813;ES1120003.4883;5;P;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;2272.347673;
Guitiriz;77746;48440;ES1120003.4883;UA260;1.059942892;UA200;2272.347673;77814;ES1120003.4883;1;V;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;2272.347673;
Guitiriz;77753;50756;ES1120003.4887;UA220;0.5924879;UA200;2970.772558;77821;ES1120003.4887;5;P;3260;3260;;Ríos dos pisos basal a montano;2970.772558;
Guitiriz;77754;50756;ES1120003.4887;UA220;0.5924879;UA200;2970.772558;77822;ES1120003.4887;1;V;3270;3270;;Ríos de ribeiras lamacentas (Chenopodion rubri p.p. e de Bidention p.p.);2970.772558;
Guitiriz;77755;50756;ES1120003.4887;UA220;0.5924879;UA200;2970.772558;77823;ES1120003.4887;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;2970.772558;
Guitiriz;77756;50756;ES1120003.4887;UA220;0.5924879;UA200;2970.772558;77824;ES1120003.4887;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;2970.772558;
Guitiriz;77777;48658;ES1120003.4898;UA260;0.898015462;UA200;2204.307291;77845;ES1120003.4898;5;P;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;2204.307291;
Guitiriz;77778;48658;ES1120003.4898;UA260;0.898015462;UA200;2204.307291;77846;ES1120003.4898;1;V;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;2204.307291;
Guitiriz;77779;48504;ES1120003.4899;UA260;0.652334418;UA200;1843.266537;77847;ES1120003.4899;5;P;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;1843.266537;
Guitiriz;77785;50867;ES1120003.4902;UA220;0.804250781;UA200;4882.808262;77853;ES1120003.4902;5;P;3260;3260;;Ríos dos pisos basal a montano;4882.808262;
Guitiriz;77786;50867;ES1120003.4902;UA220;0.804250781;UA200;4882.808262;77854;ES1120003.4902;1;V;3270;3270;;Ríos de ribeiras lamacentas (Chenopodion rubri p.p. e de Bidention p.p.);4882.808262;
Guitiriz;77787;50867;ES1120003.4902;UA220;0.804250781;UA200;4882.808262;77855;ES1120003.4902;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;4882.808262;
Guitiriz;77788;50867;ES1120003.4902;UA220;0.804250781;UA200;4882.808262;77856;ES1120003.4902;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;4882.808262;
Guitiriz;78535;52524;ES1120003.5463;UA281;25.18122107;UA200;6611.605206;78608;ES1120003.5463;2;V;6230*;6230;X;Formacións herbáceas con Nardus;6611.605206;
Guitiriz;78536;52524;ES1120003.5463;UA281;25.18122107;UA200;6611.605206;78609;ES1120003.5463;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;6611.605206;
Guitiriz;78537;52524;ES1120003.5463;UA281;25.18122107;UA200;6611.605206;78607;ES1120003.5463;2;V;6410;6410;;Prados con Molinia;6611.605206;
Guitiriz;78538;52524;ES1120003.5463;UA281;25.18122107;UA200;6611.605206;78606;ES1120003.5463;3;V;6410;6410;;Prados con Molinia;6611.605206;
Guitiriz;78539;52524;ES1120003.5463;UA281;25.18122107;UA200;6611.605206;78605;ES1120003.5463;2;V;6410;6410;;Prados con Molinia;6611.605206;
Guitiriz;78540;52524;ES1120003.5463;UA281;25.18122107;UA200;6611.605206;78604;ES1120003.5463;2;V;6410;6410;;Prados con Molinia;6611.605206;
Guitiriz;78541;52524;ES1120003.5463;UA281;25.18122107;UA200;6611.605206;78603;ES1120003.5463;2;V;6410;6410;;Prados con Molinia;6611.605206;
Guitiriz;78622;52944;ES1120003.5525;UA532;6.377317947;UA500;1481.73003;78690;ES1120003.5525;1;V;6510;6510;;Prados de sega de baixa altitude;1481.73003;
Guitiriz;78671;52948;ES1120003.5562;UA532;10.93667289;UA500;2437.026618;78739;ES1120003.5562;1;V;6510;6510;;Prados de sega de baixa altitude;2437.026618;
Guitiriz;78672;52948;ES1120003.5562;UA532;10.93667289;UA500;2437.026618;78740;ES1120003.5562;1;V;6510;6510;;Prados de sega de baixa altitude;2437.026618;
Guitiriz;78673;52948;ES1120003.5562;UA532;10.93667289;UA500;2437.026618;78741;ES1120003.5562;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;2437.026618;
Guitiriz;78674;52948;ES1120003.5562;UA532;10.93667289;UA500;2437.026618;78742;ES1120003.5562;1;S;6410;6410;;Prados con Molinia;2437.026618;
Guitiriz;78725;48509;ES1120003.5607;UA532;2.482920644;UA500;1010.986601;78795;ES1120003.5607;1;S;6410;6410;;Prados con Molinia;1010.986601;
Guitiriz;78726;48509;ES1120003.5607;UA532;2.482920644;UA500;1010.986601;78794;ES1120003.5607;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;1010.986601;
Guitiriz;78727;48509;ES1120003.5607;UA532;2.482920644;UA500;1010.986601;78793;ES1120003.5607;5;V;6510;6510;;Prados de sega de baixa altitude;1010.986601;
Guitiriz;78743;48507;ES1120003.5615;UA630;8.187751354;UA600;1224.54782;78811;ES1120003.5615;1;S;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;1224.54782;
Guitiriz;78744;48044;ES1120003.5616;UA320;7.184389225;UA300;1909.657364;78812;ES1120003.5616;4;V;4030;4030;;Queirogais secos europeos;1909.657364;
Guitiriz;78745;48044;ES1120003.5616;UA320;7.184389225;UA300;1909.657364;78813;ES1120003.5616;2;V;4030;4030;;Queirogais secos europeos;1909.657364;
Guitiriz;78746;48044;ES1120003.5616;UA320;7.184389225;UA300;1909.657364;78814;ES1120003.5616;2;V;4030;4030;;Queirogais secos europeos;1909.657364;
Guitiriz;78747;48043;ES1120003.5617;UA260;2.642851399;UA200;1133.228912;78817;ES1120003.5617;2;S;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;1133.228912;
Guitiriz;78748;48043;ES1120003.5617;UA260;2.642851399;UA200;1133.228912;78815;ES1120003.5617;4;P;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;1133.228912;
Guitiriz;78749;48043;ES1120003.5617;UA260;2.642851399;UA200;1133.228912;78816;ES1120003.5617;1;V;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;1133.228912;
Guitiriz;78802;48491;ES1120003.5647;UA320;1.498145361;UA300;603.8987434;78870;ES1120003.5647;4;V;4030;4030;;Queirogais secos europeos;603.8987434;
Guitiriz;78803;48491;ES1120003.5647;UA320;1.498145361;UA300;603.8987434;78871;ES1120003.5647;2;V;4030;4030;;Queirogais secos europeos;603.8987434;
Guitiriz;78804;48491;ES1120003.5647;UA320;1.498145361;UA300;603.8987434;78872;ES1120003.5647;2;V;4030;4030;;Queirogais secos europeos;603.8987434;
Guitiriz;82488;50691;ES1120003.8357;UA220;0.07385853;UA200;736.7043006;82558;ES1120003.8357;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;736.7043006;
Guitiriz;82489;50691;ES1120003.8357;UA220;0.07385853;UA200;736.7043006;82556;ES1120003.8357;5;P;3260;3260;;Ríos dos pisos basal a montano;736.7043006;
Guitiriz;82490;50691;ES1120003.8357;UA220;0.07385853;UA200;736.7043006;82557;ES1120003.8357;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;736.7043006;
Irixoa;6941;8182;ES1110003.0847;UA220;1.461608545;UA200;2941.385777;7009;ES1110003.0847;5;P;3260;3260;;Ríos dos pisos basal a montano;2941.385777;
Irixoa;22086;20053;ES1110007.1215;UA220;17.64360103;UA200;44188.97059;22154;ES1110007.1215;5;P;3260;3260;;Ríos dos pisos basal a montano;44188.97059;
Irixoa;22087;20053;ES1110007.1215;UA220;17.64360103;UA200;44188.97059;22155;ES1110007.1215;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;44188.97059;
Laracha; A;10039;11318;ES1110005.0044;UA111;1256.403325;UA100;85631.8373;10107;ES1110005.0044;;A;1110;1110;;Bancos de area cubertos permanentemente por auga mariña;85631.8373
Lourenzá;90441;62067;ES1120011.0061;UA220;10.5975916;UA200;18311.87972;90509;ES1120011.0061;5;P;3260;3260;;Ríos dos pisos basal a montano;18311.87972;
Lourenzá;90442;62067;ES1120011.0061;UA220;10.5975916;UA200;18311.87972;90510;ES1120011.0061;1;V;3270;3270;;Ríos de ribeiras lamacentas (Chenopodion rubri p.p. e de Bidention p.p.);18311.87972;
Lourenzá;90443;62067;ES1120011.0061;UA220;10.5975916;UA200;18311.87972;90511;ES1120011.0061;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;18311.87972;
Lourenzá;90774;61662;ES1120011.0273;UA220;1.761191502;UA200;7050.605509;90842;ES1120011.0273;5;P;3260;3260;;Ríos dos pisos basal a montano;7050.605509;
Lourenzá;90775;61662;ES1120011.0273;UA220;1.761191502;UA200;7050.605509;90843;ES1120011.0273;2;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;7050.605509;
Lourenzá;90802;61758;ES1120011.0288;UA220;2.382154449;UA200;9530.19616;90870;ES1120011.0288;5;P;3260;3260;;Ríos dos pisos basal a montano;9530.19616;
Lourenzá;90803;61758;ES1120011.0288;UA220;2.382154449;UA200;9530.19616;90871;ES1120011.0288;2;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;9530.19616;
Lourenzá;91181;61864;ES1120011.0531;UA220;10.05557699;UA200;23663.03811;91249;ES1120011.0531;5;P;3260;3260;;Ríos dos pisos basal a montano;23663.03811;
Lourenzá;91182;61864;ES1120011.0531;UA220;10.05557699;UA200;23663.03811;91250;ES1120011.0531;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;23663.03811;
Malpica de Bergantiños;10039;11318;ES1110005.0044;UA111;1256.403325;UA100;85631.8373;10107;ES1110005.0044;;A;1110;1110;;Bancos de area cubertos permanentemente por auga mariña;85631.8373;
Mesía;33423;31545;ES1110016.0001;UA220;11.38151251;UA200;37819.57293;33493;ES1110016.0001;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;37819.57293;
Mesía;33424;31545;ES1110016.0001;UA220;11.38151251;UA200;37819.57293;33491;ES1110016.0001;5;P;3260;3260;;Ríos dos pisos basal a montano;37819.57293;
Mesía;33425;31545;ES1110016.0001;UA220;11.38151251;UA200;37819.57293;33492;ES1110016.0001;2;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;37819.57293;
Mesía;33427;28088;ES1110016.0004;UA420;4.944657254;UA400;3051.292592;33495;ES1110016.0004;5;P;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;3051.292592;
Mesía;33430;30309;ES1110016.0008;UA530;59.52369695;UA500;8529.028273;33498;ES1110016.0008;3;V;6510;6510;;Prados de sega de baixa altitude;8529.028273;
Mesía;33431;30309;ES1110016.0008;UA530;59.52369695;UA500;8529.028273;33499;ES1110016.0008;1;S;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;8529.028273;
Mesía;33432;30309;ES1110016.0008;UA530;59.52369695;UA500;8529.028273;33500;ES1110016.0008;1;S;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;8529.028273;
Mesía;33442;31424;ES1110016.0017;UA220;0.750880949;UA200;2514.523102;33510;ES1110016.0017;5;P;3260;3260;;Ríos dos pisos basal a montano;2514.523102;
Mesía;33443;31424;ES1110016.0017;UA220;0.750880949;UA200;2514.523102;33511;ES1110016.0017;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;2514.523102;
Mesía;33444;31424;ES1110016.0017;UA220;0.750880949;UA200;2514.523102;33512;ES1110016.0017;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;2514.523102;
Mesía;33449;31411;ES1110016.0021;UA220;1.075053627;UA200;3594.459931;33517;ES1110016.0021;5;P;3260;3260;;Ríos dos pisos basal a montano;3594.459931;
Mesía;33450;31411;ES1110016.0021;UA220;1.075053627;UA200;3594.459931;33518;ES1110016.0021;2;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;3594.459931;
Mesía;33451;31411;ES1110016.0021;UA220;1.075053627;UA200;3594.459931;33519;ES1110016.0021;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;3594.459931;
Mesía;33454;30308;ES1110016.0024;UA530;5.314576257;UA500;2452.968152;33523;ES1110016.0024;1;S;4030;4030;;Queirogais secos europeos;2452.968152;
Mesía;33455;30308;ES1110016.0024;UA530;5.314576257;UA500;2452.968152;33522;ES1110016.0024;1;V;6510;6510;;Prados de sega de baixa altitude;2452.968152;
Mesía;33461;29541;ES1110016.0028;UA532;11.20351251;UA500;2326.292358;33529;ES1110016.0028;4;V;6510;6510;;Prados de sega de baixa altitude;2326.292358;
Mesía;33462;29541;ES1110016.0028;UA532;11.20351251;UA500;2326.292358;33530;ES1110016.0028;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;2326.292358;
Mesía;33463;31416;ES1110016.0032;UA220;14.22769527;UA200;47254.51636;33531;ES1110016.0032;5;P;3260;3260;;Ríos dos pisos basal a montano;47254.51636;
Mesía;33464;31416;ES1110016.0032;UA220;14.22769527;UA200;47254.51636;33532;ES1110016.0032;2;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;47254.51636;
Mesía;33465;31416;ES1110016.0032;UA220;14.22769527;UA200;47254.51636;33533;ES1110016.0032;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;47254.51636;
Mesía;33539;28158;ES1110016.0108;UA630;5.450573885;UA600;1296.234802;33607;ES1110016.0108;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;1296.234802;
Mesía;33540;28158;ES1110016.0108;UA630;5.450573885;UA600;1296.234802;33608;ES1110016.0108;1;S;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;1296.234802;
Mesía;33541;28158;ES1110016.0108;UA630;5.450573885;UA600;1296.234802;33609;ES1110016.0108;1;S;6510;6510;;Prados de sega de baixa altitude;1296.234802;
Mesía;33542;28158;ES1110016.0108;UA630;5.450573885;UA600;1296.234802;33610;ES1110016.0108;1;S;6410;6410;;Prados con Molinia;1296.234802;
Mesía;33576;30330;ES1110016.0136;UA532;23.39730321;UA500;2572.811416;33644;ES1110016.0136;4;V;6510;6510;;Prados de sega de baixa altitude;2572.811416;
Mesía;33577;30330;ES1110016.0136;UA532;23.39730321;UA500;2572.811416;33646;ES1110016.0136;1;S;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;2572.811416;
Mesía;33578;30330;ES1110016.0136;UA532;23.39730321;UA500;2572.811416;33645;ES1110016.0136;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;2572.811416;
Mesía;33581;28160;ES1110016.0138;UA420;2.554903805;UA400;788.6999809;33649;ES1110016.0138;1;S;6410;6410;;Prados con Molinia;788.6999809;
Mesía;33770;28092;ES1110016.0269;UA420;11.7408051;UA400;6249.155523;33838;ES1110016.0269;5;P;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;6249.155523;
Mesía;33771;31260;ES1110016.0270;UA630;18.32392188;UA600;3093.331335;33839;ES1110016.0270;1;S;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;3093.331335;
Mesía;33773;28127;ES1110016.0275;UA530;0.854550429;UA500;463.6660171;33841;ES1110016.0275;1;V;6510;6510;;Prados de sega de baixa altitude;463.6660171;
Mesía;33774;28127;ES1110016.0275;UA530;0.854550429;UA500;463.6660171;33842;ES1110016.0275;4;V;6510;6510;;Prados de sega de baixa altitude;463.6660171;
Mesía;33775;28127;ES1110016.0275;UA530;0.854550429;UA500;463.6660171;33843;ES1110016.0275;1;S;6410;6410;;Prados con Molinia;463.6660171;
Mesía;33781;30303;ES1110016.0278;UA530;14.70044373;UA500;4055.179496;33849;ES1110016.0278;1;V;6510;6510;;Prados de sega de baixa altitude;4055.179496;
Mesía;33782;30303;ES1110016.0278;UA530;14.70044373;UA500;4055.179496;33850;ES1110016.0278;2;S;4030;4030;;Queirogais secos europeos;4055.179496;
Mesía;33783;30303;ES1110016.0278;UA530;14.70044373;UA500;4055.179496;33851;ES1110016.0278;1;S;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;4055.179496;
Mesía;33784;30303;ES1110016.0278;UA530;14.70044373;UA500;4055.179496;33852;ES1110016.0278;1;S;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;4055.179496;
Mesía;33785;30300;ES1110016.0279;UA530;38.27240705;UA500;5593.432479;33853;ES1110016.0279;1;V;6510;6510;;Prados de sega de baixa altitude;5593.432479;
Mesía;33786;30300;ES1110016.0279;UA530;38.27240705;UA500;5593.432479;33854;ES1110016.0279;4;V;6510;6510;;Prados de sega de baixa altitude;5593.432479;
Mesía;33787;30300;ES1110016.0279;UA530;38.27240705;UA500;5593.432479;33855;ES1110016.0279;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;5593.432479;
Mesía;33788;30300;ES1110016.0279;UA530;38.27240705;UA500;5593.432479;33856;ES1110016.0279;1;S;6410;6410;;Prados con Molinia;5593.432479;
Mesía;33789;30300;ES1110016.0279;UA530;38.27240705;UA500;5593.432479;33857;ES1110016.0279;1;S;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;5593.432479;
Mesía;33855;31259;ES1110016.0321;UA530;36.25187071;UA500;4758.619245;33927;ES1110016.0321;1;S;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;4758.619245;
Mesía;33856;31259;ES1110016.0321;UA530;36.25187071;UA500;4758.619245;33926;ES1110016.0321;1;S;6410;6410;;Prados con Molinia;4758.619245;
Mesía;33857;31259;ES1110016.0321;UA530;36.25187071;UA500;4758.619245;33925;ES1110016.0321;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;4758.619245;
Mesía;33858;31259;ES1110016.0321;UA530;36.25187071;UA500;4758.619245;33923;ES1110016.0321;1;V;6510;6510;;Prados de sega de baixa altitude;4758.619245;
Mesía;33859;31259;ES1110016.0321;UA530;36.25187071;UA500;4758.619245;33924;ES1110016.0321;4;V;6510;6510;;Prados de sega de baixa altitude;4758.619245;
Mesía;38311;31256;ES1110016.3336;UA260;5.786403934;UA200;2128.208493;38379;ES1110016.3336;5;P;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;2128.208493;
Mesía;38312;31256;ES1110016.3336;UA260;5.786403934;UA200;2128.208493;38380;ES1110016.3336;1;V;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;2128.208493;
