concello;aeroxenadores;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng
Estrada, A;1;195860;116895;ES1140008.0590;UA531;2.69443973848;UA500;669.302978203;195869;ES1140008.0590;2;V;6510;6510;;Prados de sega de baixa altitude;669.302978203
Estrada, A;2;196069;116535;ES1140008.0651;UA320;1.94710605315;UA300;755.854270453;196082;ES1140008.0651;1;V;4030;4030;;Queirogais secos europeos;755.854270453
Estrada, A;2;196070;116535;ES1140008.0651;UA320;1.94710605315;UA300;755.854270453;196078;ES1140008.0651;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;755.854270453
Estrada, A;2;196071;116535;ES1140008.0651;UA320;1.94710605315;UA300;755.854270453;196083;ES1140008.0651;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;755.854270453
Estrada, A;2;196072;116535;ES1140008.0651;UA320;1.94710605315;UA300;755.854270453;196080;ES1140008.0651;5;V;4030;4030;;Queirogais secos europeos;755.854270453
Estrada, A;2;196073;116535;ES1140008.0651;UA320;1.94710605315;UA300;755.854270453;196079;ES1140008.0651;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;755.854270453
Estrada, A;2;196074;116535;ES1140008.0651;UA320;1.94710605315;UA300;755.854270453;196081;ES1140008.0651;1;V;4030;4030;;Queirogais secos europeos;755.854270453
Estrada, A;1;196190;116724;ES1140008.0682;UA320;11.4677348912;UA300;1556.38568632;196199;ES1140008.0682;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;1556.38568632
Estrada, A;1;196191;116724;ES1140008.0682;UA320;11.4677348912;UA300;1556.38568632;196200;ES1140008.0682;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;1556.38568632
Estrada, A;1;196192;116724;ES1140008.0682;UA320;11.4677348912;UA300;1556.38568632;196201;ES1140008.0682;4;V;4030;4030;;Queirogais secos europeos;1556.38568632
Estrada, A;1;196193;116724;ES1140008.0682;UA320;11.4677348912;UA300;1556.38568632;196202;ES1140008.0682;1;V;4030;4030;;Queirogais secos europeos;1556.38568632
Estrada, A;1;196194;116724;ES1140008.0682;UA320;11.4677348912;UA300;1556.38568632;196203;ES1140008.0682;1;V;4030;4030;;Queirogais secos europeos;1556.38568632
Estrada, A;1;196195;116724;ES1140008.0682;UA320;11.4677348912;UA300;1556.38568632;196204;ES1140008.0682;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;1556.38568632
Estrada, A;1;196196;116724;ES1140008.0682;UA320;11.4677348912;UA300;1556.38568632;196205;ES1140008.0682;1;S;3260;3260;;Ríos dos pisos basal a montano;1556.38568632
Estrada, A;1;196314;116661;ES1140008.0709;UA320;1.46879320638;UA300;587.390364341;196324;ES1140008.0709;2;V;4030;4030;;Queirogais secos europeos;587.390364341
Estrada, A;1;196315;116661;ES1140008.0709;UA320;1.46879320638;UA300;587.390364341;196325;ES1140008.0709;1;V;4030;4030;;Queirogais secos europeos;587.390364341
Estrada, A;1;196316;116661;ES1140008.0709;UA320;1.46879320638;UA300;587.390364341;196323;ES1140008.0709;4;V;4030;4030;;Queirogais secos europeos;587.390364341
Estrada, A;1;196317;116660;ES1140008.0710;UA320;2.56348245449;UA300;658.752544359;196326;ES1140008.0710;4;V;4030;4030;;Queirogais secos europeos;658.752544359
Estrada, A;1;196318;116660;ES1140008.0710;UA320;2.56348245449;UA300;658.752544359;196327;ES1140008.0710;2;V;4030;4030;;Queirogais secos europeos;658.752544359
Estrada, A;1;196319;116660;ES1140008.0710;UA320;2.56348245449;UA300;658.752544359;196328;ES1140008.0710;1;V;4030;4030;;Queirogais secos europeos;658.752544359
Estrada, A;3;197099;117198;ES1140008.0973;UA270;75.9648373841;UA200;9008.27074929;197108;ES1140008.0973;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;9008.27074929
Estrada, A;3;197100;117198;ES1140008.0973;UA270;75.9648373841;UA200;9008.27074929;197116;ES1140008.0973;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;9008.27074929
Estrada, A;3;197101;117198;ES1140008.0973;UA270;75.9648373841;UA200;9008.27074929;197115;ES1140008.0973;1;S;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;9008.27074929
Estrada, A;3;197102;117198;ES1140008.0973;UA270;75.9648373841;UA200;9008.27074929;197114;ES1140008.0973;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;9008.27074929
Estrada, A;3;197103;117198;ES1140008.0973;UA270;75.9648373841;UA200;9008.27074929;197113;ES1140008.0973;1;S;4030;4030;;Queirogais secos europeos;9008.27074929
Estrada, A;3;197104;117198;ES1140008.0973;UA270;75.9648373841;UA200;9008.27074929;197112;ES1140008.0973;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;9008.27074929
Estrada, A;3;197105;117198;ES1140008.0973;UA270;75.9648373841;UA200;9008.27074929;197111;ES1140008.0973;1;S;3260;3260;;Ríos dos pisos basal a montano;9008.27074929
Estrada, A;3;197106;117198;ES1140008.0973;UA270;75.9648373841;UA200;9008.27074929;197109;ES1140008.0973;1;V;6230*;6230;X;Formacións herbáceas con Nardus;9008.27074929
Estrada, A;3;197107;117198;ES1140008.0973;UA270;75.9648373841;UA200;9008.27074929;197110;ES1140008.0973;1;V;6410;6410;;Prados con Molinia;9008.27074929
Estrada, A;1;197229;117200;ES1140008.1027;UA531;9.79044077315;UA500;1697.48173948;197243;ES1140008.1027;1;S;3260;3260;;Ríos dos pisos basal a montano;1697.48173948
Estrada, A;1;197230;117200;ES1140008.1027;UA531;9.79044077315;UA500;1697.48173948;197246;ES1140008.1027;1;S;4030;4030;;Queirogais secos europeos;1697.48173948
Estrada, A;1;197231;117200;ES1140008.1027;UA531;9.79044077315;UA500;1697.48173948;197247;ES1140008.1027;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;1697.48173948
Estrada, A;1;197232;117200;ES1140008.1027;UA531;9.79044077315;UA500;1697.48173948;197245;ES1140008.1027;1;S;6410;6410;;Prados con Molinia;1697.48173948
Estrada, A;1;197233;117200;ES1140008.1027;UA531;9.79044077315;UA500;1697.48173948;197244;ES1140008.1027;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;1697.48173948
Estrada, A;1;197234;117200;ES1140008.1027;UA531;9.79044077315;UA500;1697.48173948;197241;ES1140008.1027;1;V;6510;6510;;Prados de sega de baixa altitude;1697.48173948
Estrada, A;1;197235;117200;ES1140008.1027;UA531;9.79044077315;UA500;1697.48173948;197240;ES1140008.1027;1;V;6510;6510;;Prados de sega de baixa altitude;1697.48173948
Estrada, A;1;197236;117200;ES1140008.1027;UA531;9.79044077315;UA500;1697.48173948;197238;ES1140008.1027;1;V;6510;6510;;Prados de sega de baixa altitude;1697.48173948
Estrada, A;1;197237;117200;ES1140008.1027;UA531;9.79044077315;UA500;1697.48173948;197239;ES1140008.1027;1;V;6510;6510;;Prados de sega de baixa altitude;1697.48173948
Estrada, A;1;197238;117200;ES1140008.1027;UA531;9.79044077315;UA500;1697.48173948;197242;ES1140008.1027;1;V;6510;6510;;Prados de sega de baixa altitude;1697.48173948
Estrada, A;1;197239;117200;ES1140008.1027;UA531;9.79044077315;UA500;1697.48173948;197248;ES1140008.1027;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;1697.48173948
Estrada, A;1;197267;117201;ES1140008.1041;UA320;19.4529867991;UA300;3282.89223276;197280;ES1140008.1041;2;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;3282.89223276
Estrada, A;1;197268;117201;ES1140008.1041;UA320;19.4529867991;UA300;3282.89223276;197282;ES1140008.1041;1;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;3282.89223276
Estrada, A;1;197269;117201;ES1140008.1041;UA320;19.4529867991;UA300;3282.89223276;197281;ES1140008.1041;1;S;3260;3260;;Ríos dos pisos basal a montano;3282.89223276
Estrada, A;1;197270;117201;ES1140008.1041;UA320;19.4529867991;UA300;3282.89223276;197276;ES1140008.1041;2;V;8230;8230;;Rochedos silíceos con vexetación pioneira;3282.89223276
Estrada, A;1;197271;117201;ES1140008.1041;UA320;19.4529867991;UA300;3282.89223276;197277;ES1140008.1041;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;3282.89223276
Estrada, A;1;197272;117201;ES1140008.1041;UA320;19.4529867991;UA300;3282.89223276;197279;ES1140008.1041;1;V;4030;4030;;Queirogais secos europeos;3282.89223276
Estrada, A;1;197273;117201;ES1140008.1041;UA320;19.4529867991;UA300;3282.89223276;197278;ES1140008.1041;4;V;4030;4030;;Queirogais secos europeos;3282.89223276
Estrada, A;2;197358;117295;ES1140008.1076;UA320;15.0601686752;UA300;2246.76352256;197367;ES1140008.1076;2;V;8230;8230;;Rochedos silíceos con vexetación pioneira;2246.76352256
Estrada, A;2;197359;117295;ES1140008.1076;UA320;15.0601686752;UA300;2246.76352256;197368;ES1140008.1076;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;2246.76352256
Estrada, A;2;197360;117295;ES1140008.1076;UA320;15.0601686752;UA300;2246.76352256;197369;ES1140008.1076;4;V;4030;4030;;Queirogais secos europeos;2246.76352256
Estrada, A;2;197361;117295;ES1140008.1076;UA320;15.0601686752;UA300;2246.76352256;197370;ES1140008.1076;1;V;4030;4030;;Queirogais secos europeos;2246.76352256
Estrada, A;2;197362;117295;ES1140008.1076;UA320;15.0601686752;UA300;2246.76352256;197371;ES1140008.1076;2;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;2246.76352256
Estrada, A;2;197363;117295;ES1140008.1076;UA320;15.0601686752;UA300;2246.76352256;197372;ES1140008.1076;1;S;3260;3260;;Ríos dos pisos basal a montano;2246.76352256
Estrada, A;2;201499;119536;ES1140013.0664;UA320;166.771420933;UA300;12066.5030229;201508;ES1140013.0664;2;V;8230;8230;;Rochedos silíceos con vexetación pioneira;12066.5030229
Estrada, A;2;201500;119536;ES1140013.0664;UA320;166.771420933;UA300;12066.5030229;201514;ES1140013.0664;4;V;4030;4030;;Queirogais secos europeos;12066.5030229
Estrada, A;2;201501;119536;ES1140013.0664;UA320;166.771420933;UA300;12066.5030229;201516;ES1140013.0664;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;12066.5030229
Estrada, A;2;201502;119536;ES1140013.0664;UA320;166.771420933;UA300;12066.5030229;201517;ES1140013.0664;1;S;3260;3260;;Ríos dos pisos basal a montano;12066.5030229
Estrada, A;2;201503;119536;ES1140013.0664;UA320;166.771420933;UA300;12066.5030229;201515;ES1140013.0664;2;V;4030;4030;;Queirogais secos europeos;12066.5030229
Estrada, A;2;201504;119536;ES1140013.0664;UA320;166.771420933;UA300;12066.5030229;201513;ES1140013.0664;1;V;4030;4030;;Queirogais secos europeos;12066.5030229
Estrada, A;2;201505;119536;ES1140013.0664;UA320;166.771420933;UA300;12066.5030229;201512;ES1140013.0664;1;V;4030;4030;;Queirogais secos europeos;12066.5030229
Estrada, A;2;201506;119536;ES1140013.0664;UA320;166.771420933;UA300;12066.5030229;201511;ES1140013.0664;1;V;8310;8310;;Covas non explotadas polo turismo;12066.5030229
Estrada, A;2;201507;119536;ES1140013.0664;UA320;166.771420933;UA300;12066.5030229;201509;ES1140013.0664;1;V;8130;8130;;Desprendementos mediterráneos occidentais e termófilos;12066.5030229
Estrada, A;2;201508;119536;ES1140013.0664;UA320;166.771420933;UA300;12066.5030229;201510;ES1140013.0664;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;12066.5030229
Fene;1;8239;9131;ES1110003.1825;UA411;148.520925903;UA400;17830.8987151;8308;ES1110003.1825;1;V;5230*;5230;X;Matogueiras arborescentes de Laurus nobilis;17830.8987151
Fene;1;8240;9131;ES1110003.1825;UA411;148.520925903;UA400;17830.8987151;8311;ES1110003.1825;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;17830.8987151
Fene;1;8241;9131;ES1110003.1825;UA411;148.520925903;UA400;17830.8987151;8309;ES1110003.1825;1;V;9180*;9180;X;Bosques de encostas, desprendementos e barrancos do Tilio-Acerion;17830.8987151
Fene;1;8242;9131;ES1110003.1825;UA411;148.520925903;UA400;17830.8987151;8307;ES1110003.1825;5;V;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;17830.8987151
Fene;1;8243;9131;ES1110003.1825;UA411;148.520925903;UA400;17830.8987151;8310;ES1110003.1825;1;S;3260;3260;;Ríos dos pisos basal a montano;17830.8987151
Ferrol;2;3680;2833;ES1110002.0357;UA162;31.4230109375;UA100;4896.57885347;3748;ES1110002.0357;5;P;4030;4030;;Queirogais secos europeos;4896.57885347
Ferrol;2;3681;2833;ES1110002.0357;UA162;31.4230109375;UA100;4896.57885347;3749;ES1110002.0357;5;V;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;4896.57885347
Ferrol;2;3682;2833;ES1110002.0357;UA162;31.4230109375;UA100;4896.57885347;3750;ES1110002.0357;2;V;4030;4030;;Queirogais secos europeos;4896.57885347
Ferrol;2;4041;3151;ES1110002.0518;UA162;3.37199843746;UA100;853.951784077;4109;ES1110002.0518;5;P;4030;4030;;Queirogais secos europeos;853.951784077
Ferrol;2;4042;3151;ES1110002.0518;UA162;3.37199843746;UA100;853.951784077;4112;ES1110002.0518;1;V;4030;4030;;Queirogais secos europeos;853.951784077
Ferrol;2;4043;3151;ES1110002.0518;UA162;3.37199843746;UA100;853.951784077;4110;ES1110002.0518;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;853.951784077
Ferrol;2;4044;3151;ES1110002.0518;UA162;3.37199843746;UA100;853.951784077;4111;ES1110002.0518;5;V;4030;4030;;Queirogais secos europeos;853.951784077
Ferrol;2;4209;3160;ES1110002.0570;UA162;8.84191093751;UA100;1687.48493759;4280;ES1110002.0570;1;V;4030;4030;;Queirogais secos europeos;1687.48493759
Ferrol;2;4210;3160;ES1110002.0570;UA162;8.84191093751;UA100;1687.48493759;4277;ES1110002.0570;5;P;4030;4030;;Queirogais secos europeos;1687.48493759
Ferrol;2;4211;3160;ES1110002.0570;UA162;8.84191093751;UA100;1687.48493759;4278;ES1110002.0570;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;1687.48493759
Ferrol;2;4212;3160;ES1110002.0570;UA162;8.84191093751;UA100;1687.48493759;4279;ES1110002.0570;5;V;4030;4030;;Queirogais secos europeos;1687.48493759
Ferrol;2;4431;3897;ES1110002.0642;UA320;108.374546036;UA300;18323.1979167;4500;ES1110002.0642;1;V;8310;8310;;Covas non explotadas polo turismo;18323.1979167
Ferrol;2;4432;3897;ES1110002.0642;UA320;108.374546036;UA300;18323.1979167;4503;ES1110002.0642;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;18323.1979167
Ferrol;2;4433;3897;ES1110002.0642;UA320;108.374546036;UA300;18323.1979167;4499;ES1110002.0642;3;V;8230;8230;;Rochedos silíceos con vexetación pioneira;18323.1979167
Ferrol;2;4434;3897;ES1110002.0642;UA320;108.374546036;UA300;18323.1979167;4501;ES1110002.0642;4;V;4030;4030;;Queirogais secos europeos;18323.1979167
Ferrol;2;4435;3897;ES1110002.0642;UA320;108.374546036;UA300;18323.1979167;4502;ES1110002.0642;1;V;4030;4030;;Queirogais secos europeos;18323.1979167
Ferrol;4;5333;3767;ES1110002.1699;UA162;665.654666556;UA100;68312.2748712;5406;ES1110002.1699;2;V;4030;4030;;Queirogais secos europeos;68312.2748712
Ferrol;4;5334;3767;ES1110002.1699;UA162;665.654666556;UA100;68312.2748712;5407;ES1110002.1699;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;68312.2748712
Ferrol;4;5335;3767;ES1110002.1699;UA162;665.654666556;UA100;68312.2748712;5405;ES1110002.1699;5;V;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;68312.2748712
Ferrol;4;5336;3767;ES1110002.1699;UA162;665.654666556;UA100;68312.2748712;5404;ES1110002.1699;1;V;8130;8130;;Desprendementos mediterráneos occidentais e termófilos;68312.2748712
Ferrol;4;5337;3767;ES1110002.1699;UA162;665.654666556;UA100;68312.2748712;5403;ES1110002.1699;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;68312.2748712
Ferrol;4;5338;3767;ES1110002.1699;UA162;665.654666556;UA100;68312.2748712;5402;ES1110002.1699;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;68312.2748712
Ferrol;4;5339;3767;ES1110002.1699;UA162;665.654666556;UA100;68312.2748712;5401;ES1110002.1699;5;P;4030;4030;;Queirogais secos europeos;68312.2748712
Ferrol;4;5340;3767;ES1110002.1699;UA162;665.654666556;UA100;68312.2748712;5408;ES1110002.1699;1;V;5230*;5230;X;Matogueiras arborescentes de Laurus nobilis;68312.2748712
Ferrol;10;5404;3252;ES1110002.1730;UA310;82.5482337281;UA300;20272.0259453;5474;ES1110002.1730;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;20272.0259453
Ferrol;10;5405;3252;ES1110002.1730;UA310;82.5482337281;UA300;20272.0259453;5472;ES1110002.1730;5;P;4030;4030;;Queirogais secos europeos;20272.0259453
Ferrol;10;5406;3252;ES1110002.1730;UA310;82.5482337281;UA300;20272.0259453;5473;ES1110002.1730;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;20272.0259453
Folgoso do Courel;8;42536;34118;Es1120001.1188;UA310;1650.8768785;UA300;162005.158118;42605;Es1120001.1188;1;V;8130;8130;;Desprendementos mediterráneos occidentais e termófilos;162005.158118
Folgoso do Courel;8;42537;34118;Es1120001.1188;UA310;1650.8768785;UA300;162005.158118;42610;Es1120001.1188;1;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;162005.158118
Folgoso do Courel;8;42538;34118;Es1120001.1188;UA310;1650.8768785;UA300;162005.158118;42611;Es1120001.1188;1;S;8310;8310;;Covas non explotadas polo turismo;162005.158118
Folgoso do Courel;8;42539;34118;Es1120001.1188;UA310;1650.8768785;UA300;162005.158118;42609;Es1120001.1188;1;S;3260;3260;;Ríos dos pisos basal a montano;162005.158118
Folgoso do Courel;8;42540;34118;Es1120001.1188;UA310;1650.8768785;UA300;162005.158118;42608;Es1120001.1188;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;162005.158118
Folgoso do Courel;8;42541;34118;Es1120001.1188;UA310;1650.8768785;UA300;162005.158118;42606;Es1120001.1188;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;162005.158118
Folgoso do Courel;8;42542;34118;Es1120001.1188;UA310;1650.8768785;UA300;162005.158118;42604;Es1120001.1188;5;P;4030;4030;;Queirogais secos europeos;162005.158118
Folgoso do Courel;8;42543;34118;Es1120001.1188;UA310;1650.8768785;UA300;162005.158118;42607;Es1120001.1188;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;162005.158118
Folgoso do Courel;2;53607;37121;Es1120001.4248;UA320;118.812025009;UA300;13836.3278776;53679;Es1120001.4248;1;V;4030;4030;;Queirogais secos europeos;13836.3278776
Folgoso do Courel;2;53608;37121;Es1120001.4248;UA320;118.812025009;UA300;13836.3278776;53685;Es1120001.4248;1;S;3260;3260;;Ríos dos pisos basal a montano;13836.3278776
Folgoso do Courel;2;53609;37121;Es1120001.4248;UA320;118.812025009;UA300;13836.3278776;53684;Es1120001.4248;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;13836.3278776
Folgoso do Courel;2;53610;37121;Es1120001.4248;UA320;118.812025009;UA300;13836.3278776;53683;Es1120001.4248;1;V;4030;4030;;Queirogais secos europeos;13836.3278776
Folgoso do Courel;2;53611;37121;Es1120001.4248;UA320;118.812025009;UA300;13836.3278776;53682;Es1120001.4248;1;V;4030;4030;;Queirogais secos europeos;13836.3278776
Folgoso do Courel;2;53612;37121;Es1120001.4248;UA320;118.812025009;UA300;13836.3278776;53675;Es1120001.4248;4;V;8230;8230;;Rochedos silíceos con vexetación pioneira;13836.3278776
Folgoso do Courel;2;53613;37121;Es1120001.4248;UA320;118.812025009;UA300;13836.3278776;53680;Es1120001.4248;1;V;4030;4030;;Queirogais secos europeos;13836.3278776
Folgoso do Courel;2;53614;37121;Es1120001.4248;UA320;118.812025009;UA300;13836.3278776;53678;Es1120001.4248;1;V;8310;8310;;Covas non explotadas polo turismo;13836.3278776
Folgoso do Courel;2;53615;37121;Es1120001.4248;UA320;118.812025009;UA300;13836.3278776;53677;Es1120001.4248;1;V;8130;8130;;Desprendementos mediterráneos occidentais e termófilos;13836.3278776
Folgoso do Courel;2;53616;37121;Es1120001.4248;UA320;118.812025009;UA300;13836.3278776;53676;Es1120001.4248;3;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;13836.3278776
Folgoso do Courel;2;53617;37121;Es1120001.4248;UA320;118.812025009;UA300;13836.3278776;53681;Es1120001.4248;1;V;4030;4030;;Queirogais secos europeos;13836.3278776
